hhid,weight
HID346873,31.01581424
HID346874,342.6525158
HID346880,412.1046904
HID346941,86.52537897
HID346974,28.24716363
HID346988,253.1198473
HID347050,105.1407521
HID347201,228.3509738
HID347267,91.65621979
HID347287,178.1985596
HID347411,228.2265152
HID347412,134.8364349
HID347428,123.5909784
HID347472,93.90288185
HID347514,109.0252186
HID347585,174.9346183
HID347591,84.85842151
HID347759,172.1625031
HID347820,164.9829864
HID347835,225.8968438
HID348051,174.2632795
HID348067,190.7267393
HID348093,84.56833998
HID348111,269.3471948
HID348184,122.6642107
HID348213,79.6584697
HID348227,243.9486707
HID348234,106.5958767
HID348339,209.4543026
HID348397,124.6970634
HID348473,24.83095542
HID348507,166.7288029
HID348570,418.5535833
HID348587,228.3509738
HID348629,62.68170006
HID348693,170.8533398
HID348767,165.5696893
HID348948,145.2193996
HID349105,464.0040723
HID349450,215.9741322
HID349458,344.6965968
HID349596,188.526842
HID349659,22.84197358
HID349679,38.6236889
HID349701,120.2620148
HID349799,62.76245134
HID349827,36.47687035
HID349879,33.36474261
HID349965,670.5344693
HID349985,83.85515036
HID350002,226.7274822
HID350053,119.5262273
HID350057,178.2476385
HID350082,283.9689056
HID350147,150.8757959
HID350178,158.3919987
HID350219,74.48886474
HID350285,32.82466405
HID350392,71.07305538
HID350548,125.1693622
HID350561,80.00481088
HID350582,93.12090554
HID350636,206.2287331
HID350640,184.8322494
HID350775,30.94150281
HID350867,258.8115852
HID350931,135.0223957
HID350951,121.1030079
HID351053,117.5752247
HID351259,243.7231306
HID351299,80.68074376
HID351370,228.3509738
HID351375,264.1386702
HID351380,28.33380536
HID351708,85.11394217
HID351822,115.9703348
HID351965,122.0380998
HID351989,179.3247097
HID352034,84.39276046
HID352052,186.9142147
HID352095,170.9387805
HID352164,84.56833998
HID352205,109.5303958
HID352456,41.87844898
HID352507,153.1979335
HID352737,21.09351264
HID352777,268.8041266
HID352823,169.2120498
HID352946,71.7584027
HID352974,129.751392
HID353013,199.0266515
HID353096,170.0129555
HID353152,127.5704937
HID353397,214.1088427
HID353399,285.7580718
HID353513,214.5779188
HID353560,245.2594303
HID353569,99.93196756
HID353573,172.9165592
HID353585,150.6298832
HID353594,87.76038654
HID353707,344.6965968
HID353715,265.3512177
HID353761,159.9857704
HID353763,99.68274951
HID353813,166.362205
HID353858,117.545169
HID353948,312.9983076
HID353961,244.7010462
HID354251,205.8643585
HID354285,232.4843911
HID354370,211.3252448
HID354421,221.7962847
HID354468,192.7572683
HID354488,67.93211487
HID354544,21.88155171
HID354582,135.4846872
HID354670,36.33052253
HID354731,30.64188841
HID354765,99.21519597
HID354884,170.260099
HID355010,271.8910379
HID355032,27.36534213
HID355055,14.35523787
HID355154,160.7594829
HID355234,26.90166268
HID355328,140.1105393
HID355352,333.7945627
HID355355,330.4415805
HID355367,111.6108067
HID355524,113.4523033
HID355533,179.3650704
HID355633,31.81724433
HID355658,131.3206888
HID355669,191.6283588
HID355705,102.4881184
HID355772,146.2394931
HID355793,50.33448084
HID355835,66.95445287
HID355877,89.96943551
HID355957,179.3650704
HID356086,160.2466648
HID356278,22.15264627
HID356356,33.80665937
HID356451,32.61665667
HID356594,30.48881843
HID356707,73.37993713
HID356725,35.7715345
HID356784,78.232116
HID356840,61.43337086
HID356923,170.8533398
HID356929,28.09029558
HID357132,165.3914682
HID357364,122.5721629
HID357446,351.3778462
HID357474,170.8533398
HID357689,146.7598743
HID357825,202.4685458
HID357965,66.84248655
HID358027,30.69162861
HID358136,31.11136172
HID358204,79.75913455
HID358372,173.0428129
HID358427,182.0046562
HID358463,112.0834743
HID358501,134.1515112
HID358565,64.56132867
HID358600,162.6360423
HID358920,79.17425598
HID358952,102.4881184
HID358981,179.4979731
HID359072,16.87067779
HID359254,133.5119843
HID359304,275.1525466
HID359309,168.593192
HID359317,188.6260883
HID359321,74.48886474
HID359592,174.2632795
HID359683,137.0329521
HID359763,188.8720901
HID359822,271.8910379
HID359825,119.5262273
HID359845,122.458244
HID359909,159.0390131
HID359980,244.1664672
HID360084,406.7181631
HID360109,146.4382725
HID360189,187.3735893
HID360317,210.6500181
HID360358,146.5768997
HID360433,127.2031608
HID360457,32.82466405
HID360579,123.1705448
HID360658,135.0081184
HID360660,150.4029394
HID360703,55.41205472
HID360757,146.5768997
HID360825,208.4485191
HID360850,153.0213663
HID360907,103.3770028
HID360980,134.3627656
HID361072,150.9009624
HID361088,141.3459199
HID361090,141.9305231
HID361121,66.84248655
HID361126,90.95298326
HID361172,138.4289741
HID361184,123.9667667
HID361188,450.1265522
HID361192,353.9997067
HID361323,199.819963
HID361450,150.4763382
HID361476,137.6895048
HID361540,79.63373989
HID361573,33.03419219
HID361595,172.1625031
HID361600,17.73754787
HID361674,349.1134956
HID361708,146.5768997
HID361793,150.4763382
HID361923,29.90037561
HID361955,137.7394795
HID362204,129.684301
HID362244,155.2465443
HID362548,207.406803
HID362570,140.9565992
HID362725,120.0209085
HID362830,154.8516515
HID362877,170.260099
HID362908,142.5361854
HID362947,28.09029558
HID362996,290.0573408
HID363002,159.8745683
HID363128,125.6808559
HID363158,137.0757445
HID363194,93.43484193
HID363197,180.5233639
HID363265,254.57448
HID363289,30.84204255
HID363360,113.2829209
HID363377,90.60482468
HID363393,98.73378004
HID363405,151.4094243
HID363463,152.4727823
HID363527,129.4592304
HID363545,144.6749127
HID363576,171.9444324
HID363706,88.01175731
HID363763,104.4625881
HID363852,176.7888342
HID363879,146.603739
HID363951,81.22900741
HID363987,135.3791157
HID363994,13.22204401
HID364162,84.90600909
HID364286,210.606897
HID364537,200.5748635
HID364606,281.9119241
HID364857,203.5191584
HID364891,30.07229048
HID364927,146.4804089
HID364961,129.2071233
HID365099,182.6203996
HID365192,62.78075476
HID365246,79.90238245
HID365342,143.6486842
HID365442,259.135086
HID365528,124.0209117
HID365570,100.5310956
HID365701,91.65621979
HID365879,38.66880731
HID365979,33.54214305
HID366077,52.75069555
HID366276,162.8255347
HID366353,124.7408167
HID366446,165.5696893
HID366571,251.7791757
HID366670,212.825885
HID366707,62.34676841
HID366794,169.5992988
HID366832,184.5140607
HID367054,34.70642931
HID367235,272.7735983
HID367291,77.88298525
HID367417,185.3084657
HID367446,36.93995262
HID367508,77.88298525
HID367517,87.34702453
HID367519,206.7300413
HID367571,125.5534013
HID367588,151.5697728
HID367772,30.58763078
HID367836,180.7123574
HID367896,219.2218635
HID368195,125.8568129
HID368246,124.5908253
HID368322,31.32593918
HID368339,33.41624076
HID368459,117.1517845
HID368570,115.9486338
HID368578,918.696447
HID368582,141.4173858
HID368812,243.4298555
HID368833,142.7217686
HID369135,127.1667896
HID369240,19.22583385
HID369446,323.4942646
HID369457,183.6612341
HID369500,101.3536761
HID369845,30.69162861
HID369878,106.5958767
HID369880,49.49212308
HID369895,48.58965334
HID369906,27.78110253
HID369970,150.1591772
HID369976,117.9225199
HID370030,279.0732312
HID370052,99.60975451
HID370078,61.34147014
HID370166,144.9664701
HID370253,192.5561098
HID370314,49.55731801
HID370428,179.0788159
HID370511,146.0901768
HID370575,25.26013242
HID370748,64.35777673
HID370781,206.3159333
HID370798,94.90464337
HID370831,33.38514994
HID370850,39.74092179
HID370883,22.02078528
HID371063,32.82466405
HID371112,36.25200685
HID371134,139.3414595
HID371181,134.5751486
HID371473,27.06115055
HID371711,137.9575828
HID371728,157.0240325
HID371827,36.60016796
HID372090,228.3509738
HID372172,63.60783425
HID372293,143.6486842
HID372351,137.0589192
HID372446,131.8303769
HID372517,33.32956628
HID372533,187.6844148
HID372649,299.8355793
HID372684,115.7988777
HID372706,258.8104138
HID372712,107.1909117
HID372795,320.4832932
HID372848,145.9130819
HID373015,57.68894486
HID373047,217.764574
HID373054,36.42153909
HID373124,197.9684923
HID373194,34.64448616
HID373195,65.02004392
HID373319,28.55182252
HID373391,90.97732018
HID373476,46.8224813
HID373589,162.7456353
HID373738,68.95255112
HID373867,335.2192685
HID374076,292.548524
HID374096,219.6789843
HID374127,373.7612243
HID374165,31.43910659
HID374282,120.1695739
HID374436,36.93995262
HID374471,138.2013681
HID374507,147.3170923
HID374532,83.85899392
HID374541,145.9484784
HID374580,188.6260883
HID374847,125.2603256
HID374856,33.88440783
HID374883,127.7854618
HID374892,30.96085343
HID374901,98.63697964
HID374904,116.3346808
HID374948,124.9074089
HID374977,278.799584
HID374989,65.38428256
HID375205,169.9279077
HID375222,21.72853387
HID375239,51.31460755
HID375268,60.24280594
HID375419,134.2895372
HID375497,235.2627173
HID375586,28.78130414
HID375610,28.78733003
HID375693,271.5764326
HID375816,316.9499056
HID375916,169.1290624
HID375961,278.0797013
HID376026,97.28750437
HID376032,129.7423141
HID376056,19.85480064
HID376286,59.37611856
HID376368,146.0306811
HID376401,33.75559893
HID376504,82.01887952
HID376519,20.32336493
HID376560,33.41624076
HID376626,359.1739735
HID376726,156.0939688
HID376986,138.9055126
HID377022,103.0810709
HID377080,31.12804828
HID377089,99.86577389
HID377287,147.1907036
HID377343,39.22361577
HID377362,60.24280594
HID377454,126.5536515
HID377483,161.5718009
HID377544,61.43337086
HID377714,100.6264291
HID377986,739.6227112
HID378034,190.9415188
HID378249,138.1952288
HID378275,125.3958863
HID378290,188.6350496
HID378371,306.3617488
HID378394,243.9486707
HID378470,30.64188841
HID378657,95.1269636
HID378683,75.29335961
HID378720,118.9747563
HID378753,245.8866724
HID378760,228.3509738
HID378997,211.7605208
HID379163,269.3471948
HID379264,243.9486707
HID379296,28.45382101
HID379312,151.4094243
HID379362,235.0408232
HID379371,224.6805532
HID379575,188.526842
HID379604,51.61321407
HID379610,57.14366438
HID379747,111.8633354
HID379783,192.5561098
HID379817,30.46348696
HID379853,725.6856114
HID379941,81.82310203
HID380067,123.8305682
HID380189,65.02004392
HID380266,100.778764
HID380270,79.17425598
HID380309,55.05948381
HID380315,251.1876648
HID380759,133.5350801
HID380841,248.5883886
HID380842,275.5977667
HID380846,163.6273762
HID380875,74.45413112
HID380884,72.65824331
HID380996,61.9431281
HID381220,80.27604043
HID381307,132.8018956
HID381328,150.8772982
HID381333,214.5779188
HID381512,65.84365399
HID381576,152.5646397
HID381577,68.3475336
HID381580,160.8715059
HID381597,102.2079557
HID381715,156.499161
HID381720,88.35981285
HID381765,284.462853
HID382071,243.6949514
HID382094,160.4070448
HID382108,207.6513755
HID382136,121.7203276
HID382149,146.9497128
HID382224,210.9941538
HID382267,182.2435624
HID382348,234.5583725
HID382484,139.3414595
HID382545,175.9439421
HID382686,123.7664173
HID382721,135.4085444
HID382804,115.6310411
HID382894,242.6591409
HID382905,101.7383617
HID382950,118.9273247
HID383060,112.674881
HID383081,353.9377735
HID383091,139.2512755
HID383173,126.5536515
HID383318,235.0408232
HID383384,187.9268116
HID383387,88.17862666
HID383588,66.84248655
HID383694,104.4625881
HID383825,186.377839
HID383865,21.88155171
HID384117,125.117495
HID384179,235.9116218
HID384213,140.1342544
HID384316,243.7078956
HID384370,107.2840543
HID384412,106.9767386
HID384438,28.16707913
HID384464,105.5727634
HID384671,276.3290726
HID384744,162.7665496
HID384756,134.5751486
HID384813,156.6455348
HID385032,129.4034253
HID385107,182.4708335
HID385108,159.8745683
HID385174,147.040117
HID385308,26.01055388
HID385381,117.7502747
HID385448,79.75913455
HID385772,26.50836352
HID385808,134.1515112
HID385839,162.1053762
HID385939,70.1432666
HID386121,206.7301942
HID386454,127.2031608
HID386486,52.91841128
HID386550,328.6287626
HID386589,152.4727823
HID386599,32.61665667
HID386616,71.92900628
HID386786,100.9792187
HID386912,134.1515112
HID386924,183.6612341
HID386971,138.7385142
HID386994,26.17546747
HID387077,191.6283588
HID387107,208.9124853
HID387108,64.89043251
HID387154,28.33380536
HID387211,132.1918571
HID387307,265.9912391
HID387374,206.7300413
HID387533,165.6488923
HID387536,82.01887952
HID387663,136.4005484
HID387677,30.33266216
HID387694,137.3526849
HID387752,562.9963921
HID387758,165.844511
HID387822,232.2760831
HID387847,136.3804753
HID387852,47.35247777
HID387909,30.64188841
HID387974,129.8067343
HID387986,199.3690026
HID388026,80.68074376
HID388388,263.5984956
HID388480,82.05966753
HID388495,91.95823484
HID388504,166.3440615
HID388588,221.0317815
HID388745,34.2375029
HID388746,135.34688
HID388792,151.5332865
HID388818,135.1868159
HID388979,229.2046442
HID389031,179.3633428
HID389079,32.55249994
HID389174,84.90600909
HID389298,302.5317678
HID389313,247.3689418
HID389334,99.68274951
HID389427,35.22623479
HID389592,125.5241165
HID389615,138.4289741
HID389683,352.3325645
HID389720,124.7408167
HID389748,239.9252667
HID389757,53.56901313
HID389995,38.16470055
HID390102,159.2025281
HID390112,146.5505203
HID390268,173.3294751
HID390318,143.7878069
HID390365,113.4852562
HID390510,36.02348949
HID390536,212.363967
HID390554,156.4928903
HID390620,143.7964142
HID390621,102.2079557
HID390691,131.3288483
HID390726,122.0380998
HID390748,203.5137415
HID390815,57.50852233
HID390976,172.6964768
HID391098,442.0429856
HID391206,55.82347681
HID391331,44.28875688
HID391500,19.85480064
HID391513,32.44521625
HID391606,110.9822603
HID391616,75.93171219
HID391655,160.9447603
HID391659,21.72976169
HID391767,121.1498378
HID391772,129.7423141
HID391837,152.2584288
HID391962,181.4410363
HID391998,235.9116218
HID392093,128.1400049
HID392122,34.12135288
HID392162,142.3016101
HID392164,134.7203592
HID392193,194.5060874
HID392323,150.4029395
HID392384,112.0834743
HID392420,33.41624076
HID392567,140.2218173
HID392741,208.4541589
HID392790,25.22061966
HID392840,128.5352123
HID392888,131.5438479
HID392962,126.6696799
HID392981,140.1947327
HID392987,33.11743482
HID393023,32.40195884
HID393033,302.3982272
HID393039,108.0171551
HID393127,180.717475
HID393182,62.68170006
HID393262,39.71349974
HID393263,283.0450194
HID393299,303.7399505
HID393468,182.722662
HID393488,136.8287407
HID393565,110.6969458
HID393664,140.1342544
HID393876,254.5414629
HID393934,155.0148591
HID394110,125.8919345
HID394139,120.1751028
HID394140,167.9693197
HID394181,62.8593793
HID394255,341.9887347
HID394392,90.08480512
HID394419,299.4973092
HID394439,99.88214453
HID394452,235.302486
HID394478,152.8414347
HID394494,26.74136423
HID394512,127.0060225
HID394562,53.2575783
HID394592,181.4580298
HID394651,148.0056624
HID394733,75.68366162
HID394748,34.12135288
HID394800,151.5697728
HID394820,74.79246691
HID394860,56.04421572
HID394881,86.75102376
HID395063,49.09274154
HID395135,30.31215891
HID395221,30.8290994
HID395234,116.4857873
HID395322,300.1524563
HID395356,128.0147457
HID395416,167.9693197
HID395568,39.27092375
HID395648,136.6770819
HID395674,113.9302266
HID395682,146.0306811
HID395705,196.185178
HID395796,149.8924531
HID395876,36.79149679
HID395908,1109.208436
HID395938,106.187919
HID396139,82.69069199
HID396181,200.2710411
HID396242,146.4382725
HID396274,104.9340682
HID396444,31.16979606
HID396476,179.5229903
HID396668,58.02841089
HID396759,219.8113143
HID396796,36.53091015
HID396808,190.9415188
HID396831,164.7028153
HID396976,76.74478583
HID397000,83.46536748
HID397119,387.5266228
HID397147,231.3061959
HID397336,40.41185672
HID397450,149.9038963
HID397607,88.35305408
HID397798,71.80756141
HID397919,160.2555382
HID398106,814.145434
HID398199,141.3459199
HID398229,28.55182252
HID398264,134.0414608
HID398391,122.4106985
HID398393,186.4410242
HID398445,82.01887952
HID398556,146.5768997
HID398745,119.9059262
HID398782,80.68074376
HID399187,157.9199439
HID399199,84.83889595
HID399282,103.9976988
HID399382,39.22361577
HID399426,160.7429033
HID399546,620.6251527
HID399554,210.1578819
HID399686,115.1299701
HID399717,279.9573561
HID399747,131.5438479
HID399903,144.7169103
HID400010,202.122362
HID400049,40.0338305
HID400150,109.0446316
HID400283,143.2378523
HID400399,56.11525261
HID400482,162.1053762
HID400642,126.9321654
HID400648,67.26213439
HID400757,367.9052746
HID400766,84.85842151
HID400810,213.4706695
HID400852,41.36937005
HID400883,157.5572996
HID400985,285.1961019
HID401121,16.88684969
HID401146,33.41624076
HID401160,68.33854096
HID401166,150.0090204
HID401169,53.52263264
HID401227,165.7365473
HID401372,32.51255563
HID401410,143.0124178
HID401498,88.83448469
HID401522,79.75326933
HID401585,107.3164885
HID401593,33.11743482
HID401669,75.68366162
HID401842,141.9305231
HID401962,134.3716854
HID402016,185.7458523
HID402032,150.7631062
HID402077,185.9663656
HID402113,160.5030641
HID402319,80.40770985
HID402346,105.5081409
HID402353,104.7224633
HID402356,115.9067002
HID402420,77.88298525
HID402449,113.3871
HID402462,127.1519258
HID402485,182.1749113
HID402487,129.9626656
HID402528,188.9792259
HID402679,108.3521504
HID402718,118.9576003
HID402734,60.21541646
HID402760,185.5585446
HID402811,18.10682058
HID402984,312.9983076
HID403057,81.1450461
HID403069,53.03931079
HID403100,20.05951692
HID403288,92.30458175
HID403364,164.2411157
HID403376,230.8973975
HID403433,67.93211487
HID403462,17.54087058
HID403527,359.033257
HID403557,264.1386702
HID403666,21.88155171
HID403716,121.7560031
HID403796,108.5376827
HID403929,153.3528612
HID403960,162.6360423
HID404068,200.651062
HID404216,192.7572683
HID404358,160.5030641
HID404461,218.2678184
HID404659,248.9475421
HID404720,143.1407504
HID404886,152.2147936
HID404927,80.50484094
HID404993,111.5284989
HID405094,181.77792
HID405213,175.6873327
HID405216,125.117495
HID405218,49.49212308
HID405241,30.07229048
HID405243,78.10118968
HID405329,143.8512962
HID405359,28.85218378
HID405402,35.47815312
HID405443,56.29661629
HID405639,119.1451125
HID405642,76.20940192
HID405674,138.5183741
HID405693,168.8645694
HID405694,41.56727408
HID405755,275.5977667
HID405843,198.2636113
HID405849,33.99590674
HID405851,147.2537269
HID405864,32.73713162
HID405927,77.88298525
HID406082,99.88214453
HID406316,135.5554729
HID406701,203.9644521
HID406795,188.6260883
HID406867,131.0958678
HID406917,77.71272981
HID406959,67.93211487
HID407055,157.5572996
HID407074,272.0536964
HID407086,190.3129387
HID407127,108.8230417
HID407219,64.44925909
HID407261,148.9429739
HID407297,198.0908287
HID407333,95.0526979
HID407401,144.7169103
HID407419,90.95298326
HID407565,134.3884717
HID407566,118.1959635
HID407569,198.0908287
HID407749,22.16160418
HID407764,133.5119843
HID407772,170.260099
HID407871,242.1103784
HID407873,35.94451542
HID407899,35.36305043
HID408164,132.7287729
HID408208,182.1749113
HID408370,26.94648466
HID408431,173.0428129
HID408762,59.58642332
HID408853,123.7664173
HID408982,122.458244
HID409036,97.71106141
HID409073,35.42842339
HID409080,184.8847734
HID409193,170.260099
HID409345,29.90037561
HID409352,35.56494858
HID409489,184.825584
HID409507,143.4484313
HID409694,112.9615856
HID409722,418.5535833
HID409944,265.455603
HID409947,131.6490473
HID410069,32.25825879
HID410113,67.93211487
HID410155,151.5332865
HID410191,147.9763471
HID410628,39.55910646
HID410742,140.1900187
HID410799,58.02841089
HID410985,45.32928902
HID411075,432.5412705
HID411100,33.92417826
HID411230,159.8745683
HID411276,91.95823484
HID411296,91.79563418
HID411397,156.9845943
HID411467,74.45413112
HID411672,128.2162969
HID411841,13.91274781
HID411974,101.0019247
HID412021,103.9976988
HID412030,21.76171722
HID412068,31.79685189
HID412107,199.3690026
HID412165,158.4736363
HID412410,165.4715062
HID412446,94.67881674
HID412447,53.52263264
HID412506,100.8832593
HID412548,150.0724224
HID412869,66.84248655
HID413047,89.74932848
HID413105,222.0210691
HID413170,141.0174208
HID413308,335.2192685
HID413476,41.36937005
HID414157,217.4611742
HID414220,154.3474761
HID414261,180.717475
HID414281,94.62667688
HID414322,225.2017765
HID414439,229.8134833
HID414480,174.547466
HID414502,191.3479148
HID414550,159.960186
HID414677,28.09029558
HID414915,202.4685458
HID415029,151.018624
HID415058,59.79185398
HID415128,122.4106985
HID415366,306.9162861
HID415532,122.4241634
HID415652,274.6966583
HID415728,30.48881843
HID415855,171.9444324
HID415877,33.88168332
HID416010,14.35523787
HID416193,87.34702453
HID416297,115.081037
HID416332,90.08480512
HID416339,41.02434744
HID416409,142.3016101
HID416635,69.14938182
HID416686,197.9542143
HID416749,125.5534013
HID416792,76.03763017
HID416810,203.0502507
HID416899,113.4845178
HID416911,91.01915337
HID416956,57.01356606
HID417093,88.17862666
HID417298,132.004563
HID417418,126.0246818
HID417446,26.69465959
HID417709,130.5483283
HID417743,57.08861975
HID417837,171.9444324
HID417917,363.9462749
HID418063,122.7206193
HID418128,129.9879743
HID418150,100.8334627
HID418245,71.10141103
HID418253,274.6966583
HID418364,442.0429856
HID418368,33.75186845
HID418525,29.41281076
HID418633,233.0128127
HID418755,83.85899392
HID419024,327.5885982
HID419026,174.9712347
HID419028,222.0557509
HID419320,160.5030641
HID419326,84.73565798
HID419369,50.49132163
HID419407,42.24564351
HID419429,70.1432666
HID419488,264.1386702
HID419494,179.0788159
HID419591,104.7043132
HID419634,45.02929754
HID419650,39.14026088
HID419672,156.8369515
HID419687,66.00228149
HID419728,86.86786842
HID419930,152.5888883
HID420029,72.65824331
HID420114,143.4484313
HID420137,117.5899127
HID420202,79.75913455
HID420269,143.6783023
HID420293,116.2129816
HID420350,78.232116
HID420389,258.8115852
HID420393,24.83095542
HID420436,172.6554389
HID420527,129.751392
HID420560,26.23609133
HID420630,33.80665937
HID420665,134.1515112
HID420667,388.7333207
HID420692,174.9346183
HID420731,125.117495
HID420783,64.35777673
HID420790,136.8082707
HID420836,119.4354844
HID420844,198.1870675
HID420946,188.6258762
HID420978,133.4115082
HID420983,61.9431281
HID421046,148.8783026
HID421067,137.9575828
HID421271,216.1776114
HID421456,65.84365399
HID421477,112.2881013
HID421559,29.29754023
HID421617,84.73565798
HID421680,143.6486842
HID421725,77.16700082
HID421783,165.1582284
HID421883,221.195332
HID421918,147.2837842
HID421935,52.16522707
HID421978,232.4843911
HID422019,129.4034253
HID422057,133.4393952
HID422205,21.71166389
HID422349,196.230743
HID422354,190.3129387
HID422366,69.0994408
HID422370,74.45413112
HID422383,17.44639551
HID422432,51.89056334
HID422442,149.8530673
HID422518,183.3424614
HID422585,125.1693622
HID422698,172.1625031
HID422772,126.335216
HID422792,335.2192685
HID422880,196.230743
HID422914,178.7315687
HID423099,206.3159333
HID423202,30.45596478
HID423292,158.3919987
HID423388,81.99049475
HID423570,111.6108067
HID423669,33.46772114
HID423671,99.86577389
HID423706,155.1025718
HID423730,146.5505203
HID423839,164.0606539
HID423860,23.48883763
HID423877,112.469004
HID423895,45.16833032
HID423935,156.2053995
HID424059,135.9879048
HID424085,100.2874318
HID424111,78.232116
HID424221,312.7666828
HID424450,252.1404746
HID424504,160.9447603
HID424905,93.12090554
HID424943,152.2147936
HID424958,384.7815022
HID424988,313.063852
HID425079,134.7203592
HID425149,134.7114487
HID425230,146.0306811
HID425236,101.4123566
HID425555,113.9302266
HID425596,283.7487005
HID425622,113.1966602
HID425655,221.1212021
HID425741,136.8287407
HID425783,143.7964142
HID425808,335.2192685
HID425841,55.82347681
HID425901,266.1555417
HID426049,31.2177903
HID426139,179.3247097
HID426226,253.5032422
HID426290,442.0429856
HID426312,17.54087058
HID426357,320.8670264
HID426374,33.62304452
HID426512,130.2451448
HID426629,125.5718554
HID426726,101.0019247
HID426785,299.8355793
HID426789,129.1105199
HID426896,117.3320962
HID427022,33.81718539
HID427238,33.02432114
HID427446,210.9941538
HID427462,137.7394795
HID427478,95.42241733
HID427628,149.1926571
HID427630,112.2271938
HID427651,57.94861869
HID427656,176.414678
HID427716,254.5414629
HID427782,230.162074
HID427825,177.570332
HID427928,61.34147014
HID427976,180.1313137
HID427978,268.969678
HID428023,164.2411157
HID428091,377.9666675
HID428277,130.3641507
HID428280,410.7509532
HID428321,135.3791157
HID428338,27.06371018
HID428357,453.3126142
HID428381,225.8904468
HID428391,36.79149679
HID428638,88.01175731
HID428669,170.3325288
HID428674,154.3474761
HID428690,305.5526292
HID428728,77.9177982
HID428796,197.3068777
HID428870,57.94861869
HID428931,97.20587655
HID428971,143.2378523
HID429043,165.6488923
HID429171,206.3159333
HID429320,24.65145453
HID429390,162.636391
HID429410,83.85899392
HID429428,93.43484193
HID429440,262.1033066
HID429678,212.0669081
HID429679,231.5290558
HID429704,17.48778398
HID429761,53.52263264
HID429799,141.0174208
HID430003,62.78075476
HID430057,96.74232712
HID430375,254.5414629
HID430415,147.7947523
HID430495,84.83889595
HID430573,195.455103
HID430751,173.8380935
HID430896,30.83792986
HID430901,66.84248655
HID431017,140.3049812
HID431033,157.7111281
HID431036,135.3791157
HID431107,168.593192
HID431121,160.4070448
HID431131,262.2356292
HID431319,222.0557509
HID431564,18.33517415
HID431663,32.25825879
HID431774,38.45929658
HID431793,44.06151188
HID431800,179.4651684
HID431859,34.70642931
HID431891,117.9225199
HID432070,124.3278875
HID432137,126.6696799
HID432150,147.7947523
HID432272,135.5559231
HID432403,187.6844148
HID432502,208.5286916
HID432600,35.33222295
HID432610,200.2710411
HID432718,225.2017765
HID433109,224.7733964
HID433114,46.63078169
HID433128,87.92989269
HID433365,33.32211399
HID433372,162.636391
HID433377,101.0019247
HID433456,102.2079557
HID433543,49.55731801
HID433562,21.88155171
HID433768,34.46493609
HID433773,84.90600909
HID433783,232.7423271
HID433890,161.6474125
HID433924,100.778764
HID434074,137.6895048
HID434107,183.3424614
HID434374,409.1771531
HID434431,128.5352123
HID434451,145.2193996
HID434487,251.1876648
HID434535,21.92829464
HID434597,182.6203996
HID434656,305.5526292
HID434690,124.9927139
HID434705,174.9712347
HID434781,115.7275603
HID434939,353.9377735
HID435051,265.455603
HID435110,30.87710363
HID435124,132.7720225
HID435192,61.34147014
HID435214,76.1837002
HID435238,101.0019247
HID435311,202.9181733
HID435322,173.8060079
HID435478,155.11631
HID435546,112.8416844
HID435603,156.4458369
HID435742,160.2466648
HID435774,124.7258099
HID435809,225.2017765
HID435810,26.32389964
HID436090,333.1214706
HID436150,316.9499056
HID436277,125.2603256
HID436342,31.00107161
HID436354,138.2057356
HID436395,160.2466648
HID436483,135.8068048
HID436543,52.18328352
HID436811,41.02434744
HID436911,133.4072953
HID437133,249.5449577
HID437268,146.8206278
HID437297,18.93909
HID437458,149.9038963
HID437494,92.05648584
HID437551,78.232116
HID437697,60.21541646
HID437824,89.35272517
HID437945,135.6480373
HID437983,246.5145453
HID438135,59.12240043
HID438169,50.98691404
HID438293,101.7383617
HID438304,136.4005484
HID438330,39.71349974
HID438547,151.6121508
HID438638,129.6078354
HID438642,94.90464337
HID438788,56.68142197
HID438866,182.3494605
HID438903,33.72724607
HID438930,264.8691393
HID438981,179.3633428
HID439007,27.78939327
HID439163,185.9663656
HID439569,155.1025718
HID439580,153.1979335
HID439693,312.9983076
HID439694,100.7674752
HID439842,117.6539467
HID439848,131.8141718
HID439985,128.0147457
HID439986,138.7385142
HID439992,142.7217686
HID440095,117.0638535
HID440099,91.89680131
HID440119,48.58965334
HID440121,158.6525557
HID440151,30.94150281
HID440317,194.5060874
HID440360,143.1407504
HID440573,26.10758912
HID440601,132.7720225
HID440618,137.0329521
HID440635,275.1361618
HID440794,53.07549821
HID440909,114.6540601
HID441057,210.9941538
HID441245,276.3290726
HID441249,116.8946845
HID441275,176.4345545
HID441354,150.0090204
HID441385,213.5572767
HID441403,351.3778462
HID441409,133.0777708
HID441523,51.31460755
HID441584,123.5909784
HID441587,82.69069199
HID441602,35.94451542
HID441644,233.0128127
HID441680,48.03104807
HID441723,303.7399505
HID441767,155.9614285
HID441789,206.3842804
HID441893,55.05948799
HID441894,34.57344483
HID441908,202.9181733
HID441952,31.23466089
HID441962,105.1407521
HID441991,31.64349153
HID442147,149.8924531
HID442151,136.3804753
HID442205,58.02566255
HID442214,114.6540601
HID442232,242.1103784
HID442312,90.20756541
HID442324,91.89680131
HID442341,145.0537675
HID442356,125.130284
HID442598,199.0266515
HID442673,27.78939327
HID442705,270.1757853
HID442796,175.9620824
HID442800,85.42076544
HID442819,104.1774253
HID442856,169.5992988
HID442894,42.25054036
HID442925,14.89064062
